,STS,NLI,left,right,left_num,right_num,id,left_lower,right_lower,left_strip,right_strip,left_strip_tokenized,right_strip_tokenized,left_strip_tokenized_noPunct,right_strip_tokenized_noPunct,left_POS_tags,right_POS_tags,left_strip_tokenized_noPunct_lemmat,right_strip_tokenized_noPunct_lemmat,left_strip_tokenized_noPunct_lemmat_noStopWords,right_strip_tokenized_noPunct_lemmat_noStopWords,left_strip_tokenized_noPunct_StopWords,right_strip_tokenized_noPunct_StopWords,jaccard_strip_tokenized,jaccard_strip_tokenized_noPunct_lemmat_noStopWords,jacckard_strip_tokenized_noPunct_lemmat,left_strip_tokenized_len,right_strip_tokenized_len,left-right,right-left,path_similarity,lch_similarity_nouns,lch_similarity_verbs,jcn_similarity_brown_nouns,jcn_similarity_brown_verbs,jcn_similarity_genesis_nouns,jcn_similarity_genesis_verbs,wup_similarity,path_similarity_root,lch_similarity_nouns_root,lch_similarity_verbs_root,wup_similarity_root,chunk1_maximum,chunk2_maximum,chunk1>chunk2,chunk2>chunk1,|chunk1-chunk2|,minimum_difference,maximum_difference
459,3,SIMI,A large black bird            ,The birds                     ,1 2 3 4,1 2,314,a large black bird            ,the birds                     ,a large black bird,the birds,"['a', 'large', 'black', 'bird']","['the', 'birds']","['a', 'large', 'black', 'bird']","['the', 'birds']","('DT', 'JJ', 'JJ', 'NN')","('DT', 'NNS')","['a', 'large', 'black', 'bird']","['the', 'bird']","['large', 'black', 'bird']",['bird'],['a'],['the'],0.0,0.3333333333333333,0.2,0.375,0.07142857142857142,0.7857142857142856,0.21428571428571425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,10,1.0,0.0,0.08333333333333333,0.0,0.5882352941176471
460,2,SIMI,is sitting                    ,is standing                   ,3 4,4 5,315,is sitting                    ,is standing                   ,is sitting,is standing,"['is', 'sitting']","['is', 'standing']","['is', 'sitting']","['is', 'standing']","('VBZ', 'VBG')","('VBZ', 'VBG')","['be', 'sit']","['be', 'stand']",['sit'],['stand'],['is'],['is'],0.3333333333333333,0.0,0.3333333333333333,0.125,0.07142857142857142,0.6428571428571428,0.3571428571428571,0.3333333333333333,0.0,0.6628054829415044,0.0,1.2366277275122016e-301,0.0,1.176417508659242e-301,0.6666666666666666,0.3333333333333333,0.0,0.6628054829415044,0.6666666666666666,4,11,0.0,1.0,0.5833333333333333,0.0,0.6470588235294118
461,4,BACK,on the water                  ,on the ocean                  ,6 7 8,4 5 6,316,on the water                  ,on the ocean                  ,on the water,on the ocean,"['on', 'the', 'water']","['on', 'the', 'ocean']","['on', 'the', 'water']","['on', 'the', 'ocean']","('IN', 'DT', 'NN')","('IN', 'DT', 'NN')","['on', 'the', 'water']","['on', 'the', 'ocean']",['water'],['ocean'],"['on', 'the']","['on', 'the']",0.5,0.0,0.5,0.25,0.14285714285714285,0.6428571428571428,0.3571428571428571,0.5,0.8094485875732267,0.0,3.2116929702266662e-301,0.0,1.5979565301079842e-301,0.0,0.8888888888888888,0.5,0.8094485875732267,0.0,0.8888888888888888,9,5,1.0,0.0,0.3333333333333333,0.0,0.29411764705882354
462,4,BACK,on boat                       ,A wooden yacht                ,3 4,1 2 3,316,on boat                       ,a wooden yacht                ,on boat,a wooden yacht,"['on', 'boat']","['a', 'wooden', 'yacht']","['on', 'boat']","['a', 'wooden', 'yacht']","('IN', 'NN')","('DT', 'JJ', 'NN')","['on', 'boat']","['a', 'wooden', 'yacht']",['boat'],"['wooden', 'yacht']",['on'],['a'],0.0,0.0,0.0,0.125,0.14285714285714285,0.5714285714285714,0.4285714285714285,0.5,0.6979831568441129,0.7872539464466368,1.6499117795218827e-301,1.7737270104595111e-301,0.0,0.0,0.9090909090909091,0.5,0.6979831568441129,0.7872539464466368,0.9090909090909091,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
463,5,EQUI,of hotel room                 ,on in a hotel room            ,5 6 7,8 9 10 11 12,317,of hotel room                 ,on in a hotel room            ,of hotel room,on in a hotel room,"['of', 'hotel', 'room']","['on', 'in', 'a', 'hotel', 'room']","['of', 'hotel', 'room']","['on', 'in', 'a', 'hotel', 'room']","('IN', 'NN', 'NN')","('IN', 'IN', 'DT', 'NN', 'NN')","['of', 'hotel', 'room']","['on', 'in', 'a', 'hotel', 'room']","['hotel', 'room']","['hotel', 'room']",['of'],"['on', 'in', 'a']",0.3333333333333333,1.0,0.3333333333333333,0.25,0.2857142857142857,0.49999999999999994,0.49999999999999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,7,0.0,0.0,0.0,0.0,0.29411764705882354
464,3,SIMI,The television and desk       ,A television and a laptop computer,1 2 3 4,1 2 3 4 5 6,317,the television and desk       ,a television and a laptop computer,the television and desk,a television and a laptop computer,"['the', 'television', 'and', 'desk']","['a', 'television', 'and', 'a', 'laptop', 'computer']","['the', 'television', 'and', 'desk']","['a', 'television', 'and', 'a', 'laptop', 'computer']","('DT', 'NN', 'CC', 'NN')","('DT', 'NN', 'CC', 'DT', 'JJ', 'NN')","['the', 'television', 'and', 'desk']","['a', 'television', 'and', 'a', 'laptop', 'computer']","['television', 'desk']","['television', 'laptop', 'computer']","['the', 'and']","['a', 'and', 'a']",0.2857142857142857,0.25,0.2857142857142857,0.375,0.3571428571428571,0.49999999999999994,0.49999999999999994,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,10,12,0.0,1.0,0.16666666666666666,0.0,0.1764705882352941
465,4,FORW,A woman                       ,A person                      ,1 2,1 2,318,a woman                       ,a person                      ,a woman,a person,"['a', 'woman']","['a', 'person']","['a', 'woman']","['a', 'person']","('DT', 'NN')","('DT', 'NN')","['a', 'woman']","['a', 'person']",['woman'],['person'],['a'],['a'],0.3333333333333333,0.0,0.3333333333333333,0.125,0.07142857142857142,0.6428571428571428,0.3571428571428571,0.3333333333333333,0.6979831568441129,0.0,2.5485269568049865e-301,0.0,3.355555683626603e-301,0.0,0.75,0.3333333333333333,0.6979831568441129,0.0,0.75,12,7,1.0,0.0,0.41666666666666663,0.25,0.3529411764705882
466,4,FORW,Two women                     ,A woman                       ,1 2,1 2,320,two women                     ,a woman                       ,two women,a woman,"['two', 'women']","['a', 'woman']","['two', 'women']","['a', 'woman']","('CD', 'NNS')","('DT', 'NN')","['two', 'woman']","['a', 'woman']","['two', 'woman']",['woman'],[],['a'],0.0,0.5,0.3333333333333333,0.125,0.07142857142857142,0.6428571428571428,0.3571428571428571,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,12,12,0.0,0.0,0.0,0.0,0.7058823529411764
467,4,FORW,Two trains                    ,The train                     ,1 2,1 2,321,two trains                    ,the train                     ,two trains,the train,"['two', 'trains']","['the', 'train']","['two', 'trains']","['the', 'train']","('CD', 'NNS')","('DT', 'NN')","['two', 'train']","['the', 'train']","['two', 'train']",['train'],[],['the'],0.0,0.5,0.3333333333333333,0.125,0.07142857142857142,0.6428571428571428,0.3571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
468,4,SIMI,inside a train station        ,at the train station          ,3 4 5 6,4 5 6 7,321,inside a train station        ,at the train station          ,inside a train station,at the train station,"['inside', 'a', 'train', 'station']","['at', 'the', 'train', 'station']","['inside', 'a', 'train', 'station']","['at', 'the', 'train', 'station']","('IN', 'DT', 'NN', 'NN')","('IN', 'DT', 'NN', 'NN')","['inside', 'a', 'train', 'station']","['at', 'the', 'train', 'station']","['inside', 'train', 'station']","['train', 'station']",['a'],"['at', 'the']",0.3333333333333333,0.6666666666666666,0.3333333333333333,0.375,0.21428571428571427,0.6428571428571428,0.3571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
469,2,REL,while sitting                 ,while standing                ,10 11,9 10,322,while sitting                 ,while standing                ,while sitting,while standing,"['while', 'sitting']","['while', 'standing']","['while', 'sitting']","['while', 'standing']","('IN', 'VBG')","('IN', 'VBG')","['while', 'sit']","['while', 'stand']",['sit'],['stand'],['while'],['while'],0.3333333333333333,0.0,0.3333333333333333,0.125,0.07142857142857142,0.6428571428571428,0.3571428571428571,0.3333333333333333,0.0,0.6628054829415044,0.0,1.2366277275122016e-301,0.0,1.176417508659242e-301,0.6666666666666666,0.3333333333333333,0.0,0.6628054829415044,0.6666666666666666,4,11,0.0,1.0,0.5833333333333333,0.0,0.6470588235294118
470,4,FORW,A man and two women           ,A man and women               ,1 2 3 4 5,1 2 3 4,322,a man and two women           ,a man and women               ,a man and two women,a man and women,"['a', 'man', 'and', 'two', 'women']","['a', 'man', 'and', 'women']","['a', 'man', 'and', 'two', 'women']","['a', 'man', 'and', 'women']","('DT', 'NN', 'CC', 'CD', 'NNS')","('DT', 'NN', 'CC', 'NNS')","['a', 'man', 'and', 'two', 'woman']","['a', 'man', 'and', 'woman']","['man', 'two', 'woman']","['man', 'woman']","['a', 'and']","['a', 'and']",0.8,0.6666666666666666,0.8,0.5,0.21428571428571427,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,14,0.0,0.0,0.0,0.0,0.8235294117647058
471,3,SIMI,in a bright room              ,in a living room              ,10 11 12 13,7 8 9 10,323,in a bright room              ,in a living room              ,in a bright room,in a living room,"['in', 'a', 'bright', 'room']","['in', 'a', 'living', 'room']","['in', 'a', 'bright', 'room']","['in', 'a', 'living', 'room']","('IN', 'DT', 'JJ', 'NN')","('IN', 'DT', 'NN', 'NN')","['in', 'a', 'bright', 'room']","['in', 'a', 'living', 'room']","['bright', 'room']","['living', 'room']","['in', 'a']","['in', 'a']",0.6,0.3333333333333333,0.6,0.375,0.21428571428571427,0.6428571428571428,0.3571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,7,0.0,0.0,0.0,0.0,0.4117647058823529
472,2,SIMI,"A television , upholstered chair , and coffee table",A leather couch and wooden table,1 2 3 4 5 6 7 8 9,1 2 3 4 5 6,323,"a television , upholstered chair , and coffee table",a leather couch and wooden table,"a television , upholstered chair , and coffee table",a leather couch and wooden table,"['a', 'television', ',', 'upholstered', 'chair', ',', 'and', 'coffee', 'table']","['a', 'leather', 'couch', 'and', 'wooden', 'table']","['a', 'television', 'upholstered', 'chair', 'and', 'coffee', 'table']","['a', 'leather', 'couch', 'and', 'wooden', 'table']","('DT', 'NN', 'JJ', 'NN', 'CC', 'NN', 'NN')","('DT', 'NN', 'NN', 'CC', 'NN', 'NN')","['a', 'television', 'upholstered', 'chair', 'and', 'coffee', 'table']","['a', 'leather', 'couch', 'and', 'wooden', 'table']","['television', 'upholstered', 'chair', 'coffee', 'table']","['leather', 'couch', 'wooden', 'table']","['a', 'and']","['a', 'and']",0.2727272727272727,0.125,0.3,1.0,0.3571428571428571,0.8571428571428571,0.14285714285714282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
473,2,SIMI,Tan cow                       ,sheep                         ,1 2,7,324,tan cow                       ,sheep                         ,tan cow,sheep,"['tan', 'cow']",['sheep'],"['tan', 'cow']",['sheep'],"('NN', 'NN')","('NN',)","['tan', 'cow']",['sheep'],"['tan', 'cow']",['sheep'],[],[],0.0,0.0,0.0,0.125,0.0,0.7142857142857142,0.2857142857142857,0.2,0.5575533219658061,0.0,2.110181895598589e-301,0.0,1.780751394335849e-301,0.0,0.8823529411764706,0.2,0.5575533219658061,0.0,0.8823529411764706,17,15,1.0,0.0,0.16666666666666666,0.25,0.8823529411764706
474,5,EQUI,on a grassy field             ,in grassy field               ,6 7 8 9,2 3 4,324,on a grassy field             ,in grassy field               ,on a grassy field,in grassy field,"['on', 'a', 'grassy', 'field']","['in', 'grassy', 'field']","['on', 'a', 'grassy', 'field']","['in', 'grassy', 'field']","('IN', 'DT', 'JJ', 'NN')","('IN', 'JJ', 'NN')","['on', 'a', 'grassy', 'field']","['in', 'grassy', 'field']","['grassy', 'field']","['grassy', 'field']","['on', 'a']",['in'],0.4,1.0,0.4,0.375,0.14285714285714285,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,9,0.0,0.0,0.0,0.0,0.5294117647058824
475,2,REL,next to its mother            ,next to a larger horse        ,6 7 8 9,6 7 8 9 10,326,next to its mother            ,next to a larger horse        ,next to its mother,next to a larger horse,"['next', 'to', 'its', 'mother']","['next', 'to', 'a', 'larger', 'horse']","['next', 'to', 'its', 'mother']","['next', 'to', 'a', 'larger', 'horse']","('JJ', 'TO', 'PRP$', 'NN')","('JJ', 'TO', 'DT', 'JJR', 'NN')","['next', 'to', 'it', 'mother']","['next', 'to', 'a', 'large', 'horse']","['next', 'mother']","['next', 'large', 'horse']","['to', 'its']","['to', 'a']",0.2857142857142857,0.25,0.2857142857142857,0.375,0.2857142857142857,0.5714285714285714,0.4285714285714285,1.0,0.34080041887482415,0.0,8.620922646221987e-302,5.989004922821313e-302,7.078823449440891e-302,6.734034259086242e-302,1.0,1.0,0.34080041887482415,0.4027463194086353,1.0,12,14,0.0,1.0,0.16666666666666666,0.0,0.8235294117647058
476,2,SIMI,A bay foal                    ,of young horse                ,1 2 3,2 3 4,326,a bay foal                    ,of young horse                ,a bay foal,of young horse,"['a', 'bay', 'foal']","['of', 'young', 'horse']","['a', 'bay', 'foal']","['of', 'young', 'horse']","('DT', 'NN', 'NN')","('IN', 'JJ', 'NN')","['a', 'bay', 'foal']","['of', 'young', 'horse']","['bay', 'foal']","['young', 'horse']",['a'],['of'],0.0,0.0,0.0,0.25,0.14285714285714285,0.6428571428571428,0.3571428571428571,0.5,0.8094485875732267,0.0,3.7917998262596285e-301,4.903658047064933e-302,6.76832729042404e-301,5.246211772590713e-302,0.967741935483871,0.5,0.8094485875732267,0.3617618393399106,0.967741935483871,15,14,1.0,0.0,0.08333333333333333,0.0,0.8823529411764706
477,5,EQUI,is walking                    ,walking                       ,4 5,5,326,is walking                    ,walking                       ,is walking,walking,"['is', 'walking']",['walking'],"['is', 'walking']",['walking'],"('VBZ', 'VBG')","('VBG',)","['be', 'walk']",['walk'],['walk'],['walk'],['is'],[],0.5,1.0,0.5,0.125,0.0,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5294117647058824
478,3,REL,in front of a building        ,in front of a dining room     ,4 5 6 7 8,7 8 9 10 11 12,328,in front of a building        ,in front of a dining room     ,in front of a building,in front of a dining room,"['in', 'front', 'of', 'a', 'building']","['in', 'front', 'of', 'a', 'dining', 'room']","['in', 'front', 'of', 'a', 'building']","['in', 'front', 'of', 'a', 'dining', 'room']","('IN', 'NN', 'IN', 'DT', 'NN')","('IN', 'NN', 'IN', 'DT', 'NN', 'NN')","['in', 'front', 'of', 'a', 'building']","['in', 'front', 'of', 'a', 'dining', 'room']","['front', 'building']","['front', 'dining', 'room']","['in', 'of', 'a']","['in', 'of', 'a']",0.5714285714285714,0.25,0.5714285714285714,0.5,0.3571428571428571,0.5714285714285714,0.4285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
479,4,BACK,A woman                       ,Two women and a baby          ,1 2,1 2 3 4 5,328,a woman                       ,two women and a baby          ,a woman,two women and a baby,"['a', 'woman']","['two', 'women', 'and', 'a', 'baby']","['a', 'woman']","['two', 'women', 'and', 'a', 'baby']","('DT', 'NN')","('CD', 'NNS', 'CC', 'DT', 'NN')","['a', 'woman']","['two', 'woman', 'and', 'a', 'baby']",['woman'],"['two', 'woman', 'baby']",['a'],"['and', 'a']",0.16666666666666666,0.3333333333333333,0.4,0.125,0.2857142857142857,0.4285714285714285,0.5714285714285714,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,12,12,0.0,0.0,0.0,0.0,0.7058823529411764
480,5,EQUI,on table                      ,on the table                  ,5 6,8 9 10,329,on table                      ,on the table                  ,on table,on the table,"['on', 'table']","['on', 'the', 'table']","['on', 'table']","['on', 'the', 'table']","('IN', 'NN')","('IN', 'DT', 'NN')","['on', 'table']","['on', 'the', 'table']",['table'],['table'],['on'],"['on', 'the']",0.6666666666666666,1.0,0.6666666666666666,0.125,0.14285714285714285,0.5714285714285714,0.4285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,8,0.0,0.0,0.0,0.0,0.29411764705882354
481,3,SIMI,Young baby girl               ,with a smiling baby           ,1 2 3,3 4 5 6,329,young baby girl               ,with a smiling baby           ,young baby girl,with a smiling baby,"['young', 'baby', 'girl']","['with', 'a', 'smiling', 'baby']","['young', 'baby', 'girl']","['with', 'a', 'smiling', 'baby']","('JJ', 'NN', 'NN')","('IN', 'DT', 'VBG', 'NN')","['young', 'baby', 'girl']","['with', 'a', 'smile', 'baby']","['young', 'baby', 'girl']","['smile', 'baby']",[],"['with', 'a']",0.16666666666666666,0.25,0.16666666666666666,0.25,0.21428571428571427,0.5714285714285714,0.4285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,10,1.0,0.0,0.16666666666666666,0.0,0.5882352941176471
482,4,BACK,A black and white cow         ,Black and white cows          ,1 2 3 4 5,1 2 3 4,330,a black and white cow         ,black and white cows          ,a black and white cow,black and white cows,"['a', 'black', 'and', 'white', 'cow']","['black', 'and', 'white', 'cows']","['a', 'black', 'and', 'white', 'cow']","['black', 'and', 'white', 'cows']","('DT', 'JJ', 'CC', 'JJ', 'NN')","('JJ', 'CC', 'JJ', 'NNS')","['a', 'black', 'and', 'white', 'cow']","['black', 'and', 'white', 'cow']","['black', 'white', 'cow']","['black', 'white', 'cow']","['a', 'and']",['and'],0.5,1.0,0.8,0.5,0.21428571428571427,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,17,0.0,0.0,0.0,0.0,1.0
483,2,REL,in a pen                      ,behind a fence                ,6 7 8,5 6 7,330,in a pen                      ,behind a fence                ,in a pen,behind a fence,"['in', 'a', 'pen']","['behind', 'a', 'fence']","['in', 'a', 'pen']","['behind', 'a', 'fence']","('IN', 'DT', 'NN')","('IN', 'DT', 'NN')","['in', 'a', 'pen']","['behind', 'a', 'fence']",['pen'],"['behind', 'fence']","['in', 'a']",['a'],0.2,0.0,0.2,0.25,0.14285714285714285,0.6428571428571428,0.3571428571428571,0.14285714285714285,0.4650545544186692,0.0,8.91008381434958e-302,6.865320560855652e-302,6.338270606420399e-302,6.023803964953132e-302,0.6666666666666666,0.2,0.4650545544186692,0.45005942938814136,0.6666666666666666,12,11,1.0,0.0,0.08333333333333333,0.0,0.7058823529411764
484,5,EQUI,for the camera                ,at the camera                 ,7 8 9,8 9 10,331,for the camera                ,at the camera                 ,for the camera,at the camera,"['for', 'the', 'camera']","['at', 'the', 'camera']","['for', 'the', 'camera']","['at', 'the', 'camera']","('IN', 'DT', 'NN')","('IN', 'DT', 'NN')","['for', 'the', 'camera']","['at', 'the', 'camera']",['camera'],['camera'],"['for', 'the']","['at', 'the']",0.5,1.0,0.5,0.25,0.14285714285714285,0.6428571428571428,0.3571428571428571,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9,9,0.0,0.0,0.0,0.0,0.058823529411764705
485,2,SIMI,A black and white horned cow  ,of a cat                      ,1 2 3 4 5 6,6 7 8,332,a black and white horned cow  ,of a cat                      ,a black and white horned cow,of a cat,"['a', 'black', 'and', 'white', 'horned', 'cow']","['of', 'a', 'cat']","['a', 'black', 'and', 'white', 'horned', 'cow']","['of', 'a', 'cat']","('DT', 'JJ', 'CC', 'JJ', 'VBD', 'NN')","('IN', 'DT', 'NN')","['a', 'black', 'and', 'white', 'horn', 'cow']","['of', 'a', 'cat']","['black', 'white', 'horn', 'cow']",['cat'],"['a', 'and']","['of', 'a']",0.125,0.0,0.125,0.625,0.14285714285714285,0.8571428571428571,0.14285714285714282,0.2,0.5575533219658061,0.0,1.1467433941981459e-301,5.397907178057766e-302,1.379849263024142e-301,5.944336948637352e-302,0.8461538461538461,0.2,0.5575533219658061,0.4027463194086353,0.8461538461538461,17,13,1.0,0.0,0.3333333333333333,0.0,0.8823529411764706
486,4,FORW,at a restaurant table         ,around a table                ,6 7 8 9,6 7 8,333,at a restaurant table         ,around a table                ,at a restaurant table,around a table,"['at', 'a', 'restaurant', 'table']","['around', 'a', 'table']","['at', 'a', 'restaurant', 'table']","['around', 'a', 'table']","('IN', 'DT', 'NN', 'NN')","('IN', 'DT', 'NN')","['at', 'a', 'restaurant', 'table']","['around', 'a', 'table']","['restaurant', 'table']","['around', 'table']","['at', 'a']",['a'],0.4,0.3333333333333333,0.4,0.375,0.14285714285714285,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,8,0.0,0.0,0.0,0.0,0.47058823529411764
487,4,BACK,in a field                    ,in a green field              ,6 7 8,4 5 6 7,334,in a field                    ,in a green field              ,in a field,in a green field,"['in', 'a', 'field']","['in', 'a', 'green', 'field']","['in', 'a', 'field']","['in', 'a', 'green', 'field']","('IN', 'DT', 'NN')","('IN', 'DT', 'JJ', 'NN')","['in', 'a', 'field']","['in', 'a', 'green', 'field']",['field'],"['green', 'field']","['in', 'a']","['in', 'a']",0.75,0.5,0.75,0.25,0.21428571428571427,0.5714285714285714,0.4285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,10,0.0,1.0,0.08333333333333333,0.0,0.5294117647058824
488,2,SIMI,The cat                       ,Two eagles                    ,1 2,1 2,335,the cat                       ,two eagles                    ,the cat,two eagles,"['the', 'cat']","['two', 'eagles']","['the', 'cat']","['two', 'eagles']","('DT', 'NN')","('CD', 'NNS')","['the', 'cat']","['two', 'eagle']",['cat'],"['two', 'eagle']",['the'],[],0.0,0.0,0.0,0.125,0.07142857142857142,0.6428571428571428,0.3571428571428571,0.1111111111111111,0.39596631368822577,0.0,9.446272530110633e-302,4.5960488154161586e-302,8.174823109859863e-302,0.0,0.6923076923076923,0.2,0.39596631368822577,0.4027463194086353,0.6923076923076923,13,11,1.0,0.0,0.16666666666666666,0.0,0.7647058823529411
