,STS,NLI,left,right,left_num,right_num,id,left_lower,right_lower,left_strip,right_strip,left_strip_tokenized,right_strip_tokenized,left_strip_tokenized_noPunct,right_strip_tokenized_noPunct,left_POS_tags,right_POS_tags,left_strip_tokenized_noPunct_lemmat,right_strip_tokenized_noPunct_lemmat,left_strip_tokenized_noPunct_lemmat_noStopWords,right_strip_tokenized_noPunct_lemmat_noStopWords,left_strip_tokenized_noPunct_StopWords,right_strip_tokenized_noPunct_StopWords,jaccard_strip_tokenized,jaccard_strip_tokenized_noPunct_lemmat_noStopWords,jaccard_strip_tokenized_noPunct_lemmat,left_strip_tokenized_len,right_strip_tokenized_len,left-right,right-left,path_similarity,lch_similarity_nouns,lch_similarity_verbs,jcn_similarity_brown_nouns,jcn_similarity_brown_verbs,jcn_similarity_genesis_nouns,jcn_similarity_genesis_verbs,wup_similarity,path_similarity_root,lch_similarity_nouns_root,lch_similarity_verbs_root,wup_similarity_root,chunk1_maximum,chunk2_maximum,chunk1>chunk2,chunk2>chunk1,|chunk1-chunk2|,minimum_difference,maximum_difference
499,4,SIMI,from Israeli prison           ,in Israel jails               ,5 6 7,8 9 10,352,from israeli prison           ,in israel jails               ,from israeli prison,in israel jails,"['from', 'israeli', 'prison']","['in', 'israel', 'jails']","['from', 'israeli', 'prison']","['in', 'israel', 'jails']","('IN', 'JJ', 'NN')","('IN', 'NN', 'NNS')","['from', 'israeli', 'prison']","['in', 'israel', 'jail']","['israeli', 'prison']","['israel', 'jail']",['from'],['in'],0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.5,0.5,0.3333333333333333,0.6979831568441129,0.0,4.934246800552522e-301,0.0,7.738557777364781e-302,0.0,0.9090909090909091,0.3333333333333333,0.6979831568441129,0.0,0.9090909090909091,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
500,3,FORW,26 Palestinian prisoners      ,Palestinian prisoner          ,1 2 3,1 2,352,26 palestinian prisoners      ,palestinian prisoner          ,26 palestinian prisoners,palestinian prisoner,"['26', 'palestinian', 'prisoners']","['palestinian', 'prisoner']","['26', 'palestinian', 'prisoners']","['palestinian', 'prisoner']","('CD', 'JJ', 'NNS')","('JJ', 'NN')","['26', 'palestinian', 'prisoner']","['palestinian', 'prisoner']","['26', 'palestinian', 'prisoner']","['palestinian', 'prisoner']",[],[],0.25,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.14285714285714285,0.6,0.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
501,1,REL,"evacuation of 5,000           ",mop-up operations             ,4 5 6,4 5,353,"evacuation of 5,000           ",mop up operations             ,"evacuation of 5,000",mop up operations,"['evacuation', 'of', '5,000']","['mop', 'up', 'operations']","['evacuation', 'of']","['mop', 'up', 'operations']","('NN', 'IN')","('VB', 'RP', 'NNS')","['evacuation', 'of']","['mop', 'up', 'operation']",['evacuation'],"['mop', 'operation']",['of'],['up'],0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.5,0.5,0.16666666666666666,0.5074317444173395,0.0,1.0585775839426549e-301,0.0,9.366387632202916e-302,0.0,0.6666666666666666,0.16666666666666666,0.5074317444173395,0.0,0.6666666666666666,10,10,0.0,0.0,0.0,0.0,0.5294117647058824
502,2,REL,Syria regime                  ,Syria army                    ,1 2,1 2,353,syria regime                  ,syria army                    ,syria regime,syria army,"['syria', 'regime']","['syria', 'army']","['syria', 'regime']","['syria', 'army']","('NN', 'NN')","('NNS', 'NN')","['syria', 'regime']","['syria', 'army']","['syria', 'regime']","['syria', 'army']",[],[],0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9,9,0.0,0.0,0.0,0.0,0.1764705882352941
503,3,SIMI,raid                          ,in Blasts                     ,5,3 4,354,raid                          ,in blasts                     ,raid,in blasts,['raid'],"['in', 'blasts']",['raid'],"['in', 'blasts']","('NN',)","('IN', 'NNS')",['raid'],"['in', 'blast']",['raid'],['blast'],[],['in'],0.0,0.0,0.0,0.0,0.14285714285714285,0.4,0.6,0.25,0.36700190953903267,0.5745078928932736,5.727255395828925e-302,1.5212806670858736e-301,0.0,0.0,0.5714285714285714,0.25,0.36700190953903267,0.5745078928932736,0.5714285714285714,12,9,1.0,0.0,0.1764705882352941,0.0,0.6470588235294118
504,4,SIMI,offer                         ,would grant                   ,4,6 7,355,offer                         ,would grant                   ,offer,would grant,['offer'],"['would', 'grant']",['offer'],"['would', 'grant']","('NN',)","('MD', 'VB')",['offer'],"['would', 'grant']",['offer'],"['would', 'grant']",[],[],0.0,0.0,0.0,0.0,0.14285714285714285,0.4,0.6,0.3333333333333333,0.5074317444173395,0.6628054829415044,1.0239464476473403e-301,1.468319932998471e-301,0.0,1.376471134730502e-301,0.6666666666666666,0.3333333333333333,0.5074317444173395,0.6628054829415044,0.6666666666666666,7,15,0.0,1.0,0.47058823529411764,0.0,0.8823529411764706
505,2,SIMI,"Nicaragua , Venezuela         ",Bolivia                       ,1 2 3,1,355,"nicaragua , venezuela         ",bolivia                       ,"nicaragua , venezuela",bolivia,"['nicaragua', ',', 'venezuela']",['bolivia'],"['nicaragua', 'venezuela']",['bolivia'],"('RB', 'NN')","('NN',)","['nicaragua', 'venezuela']",['bolivia'],"['nicaragua', 'venezuela']",['bolivia'],[],[],0.0,0.0,0.0,0.2857142857142857,0.0,0.7,0.3,0.3333333333333333,0.6979831568441129,0.0,1.967159214056879e-301,0.0,1.0,0.0,0.9,0.3333333333333333,0.6979831568441129,0.0,0.9,10,10,0.0,0.0,0.0,0.0,0.058823529411764705
506,2,SIMI,after Alabama school bus shooting,in middle school shooting     ,5 6 7 8 9,8 9 10 11,356,after alabama school bus shooting,in middle school shooting     ,after alabama school bus shooting,in middle school shooting,"['after', 'alabama', 'school', 'bus', 'shooting']","['in', 'middle', 'school', 'shooting']","['after', 'alabama', 'school', 'bus', 'shooting']","['in', 'middle', 'school', 'shooting']","('IN', 'JJ', 'NN', 'NN', 'VBG')","('IN', 'JJ', 'NN', 'VBG')","['after', 'alabama', 'school', 'bus', 'shoot']","['in', 'middle', 'school', 'shoot']","['alabama', 'school', 'bus', 'shoot']","['middle', 'school', 'shoot']",['after'],['in'],0.2857142857142857,0.4,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.6,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,8,1.0,0.0,0.23529411764705882,0.0,0.7058823529411764
507,2,SIMI,in Pakistan blast             ,in Boston blasts              ,6 7 8,6 7 8,357,in pakistan blast             ,in boston blasts              ,in pakistan blast,in boston blasts,"['in', 'pakistan', 'blast']","['in', 'boston', 'blasts']","['in', 'pakistan', 'blast']","['in', 'boston', 'blasts']","('IN', 'JJ', 'NN')","('IN', 'NN', 'NNS')","['in', 'pakistan', 'blast']","['in', 'boston', 'blast']","['pakistan', 'blast']","['boston', 'blast']",['in'],['in'],0.2,0.3333333333333333,0.5,0.2857142857142857,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,10,0.0,1.0,0.058823529411764705,0.0,0.5294117647058824
508,3,BACK,5                             ,at least ten                  ,6,5 6 7,362,5                             ,at least ten                  ,5,at least ten,['5'],"['at', 'least', 'ten']",['5'],"['at', 'least', 'ten']","('CD',)","('IN', 'JJS', 'VB')",['5'],"['at', 'least', 'ten']",['5'],"['least', 'ten']",[],['at'],0.0,0.0,0.0,0.0,0.2857142857142857,0.3,0.7,0.2,0.5575533219658061,0.0,1.5006097340907557e-301,0.0,1.132494824999516e-301,0.0,0.75,0.3333333333333333,0.5575533219658061,0.0,0.75,7,11,0.0,1.0,0.23529411764705882,0.0,0.6470588235294118
509,5,EQUI,Suspected U.S. drone strike   ,US drone strike               ,1 2 3 4,1 2 3,362,suspected u s  drone strike   ,us drone strike               ,suspected u s  drone strike,us drone strike,"['suspected', 'u', 's', 'drone', 'strike']","['us', 'drone', 'strike']","['suspected', 'u', 's', 'drone', 'strike']","['us', 'drone', 'strike']","('VBN', 'JJ', 'NN', 'NN', 'NN')","('PRP', 'VBP', 'NN')","['suspect', 'u', 's', 'drone', 'strike']","['u', 'drone', 'strike']","['suspect', 'u', 'drone', 'strike']","['u', 'drone', 'strike']",['s'],[],0.3333333333333333,0.75,0.6,0.5714285714285714,0.2857142857142857,0.7,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,12,0.0,0.0,0.0,0.0,0.7058823529411764
510,1,REL,to dispute                    ,cop on                        ,6 7,2 3,363,to dispute                    ,cop on                        ,to dispute,cop on,"['to', 'dispute']","['cop', 'on']","['to', 'dispute']","['cop', 'on']","('TO', 'VB')","('NN', 'IN')","['to', 'dispute']","['cop', 'on']",['dispute'],['cop'],['to'],['on'],0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5,0.5,0.06666666666666667,0.25553647880991887,0.0,5.727960241266985e-302,5.900788574850832e-302,4.3131624349847e-302,5.107001930362148e-302,0.125,0.09090909090909091,0.25553647880991887,0.26401957559719175,0.16666666666666666,8,11,0.0,1.0,0.1764705882352941,0.75,0.3529411764705882
511,3,BACK,murder charge                 ,seven attempted murder charges,8 9,4 5 6 7,363,murder charge                 ,seven attempted murder charges,murder charge,seven attempted murder charges,"['murder', 'charge']","['seven', 'attempted', 'murder', 'charges']","['murder', 'charge']","['seven', 'attempted', 'murder', 'charges']","('NN', 'NN')","('CD', 'VBD', 'NN', 'NNS')","['murder', 'charge']","['seven', 'attempt', 'murder', 'charge']","['murder', 'charge']","['seven', 'attempt', 'murder', 'charge']",[],[],0.2,0.5,0.5,0.14285714285714285,0.42857142857142855,0.3,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,11,0.0,0.0,0.0,0.0,0.6470588235294118
512,4,FORW,` Blade Runner ' Pistorius    ,Pistorius                     ,1 2 3 4 5,1,363,` blade runner ' pistorius    ,pistorius                     ,` blade runner ' pistorius,pistorius,"['`', 'blade', 'runner', ""'"", 'pistorius']",['pistorius'],"['blade', 'runner', 'pistorius']",['pistorius'],"('NN', 'NN', 'NN')","('NN',)","['blade', 'runner', 'pistorius']",['pistorius'],"['blade', 'runner', 'pistorius']",['pistorius'],[],[],0.2,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.0,0.9,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,1.0,0.0,1.0,0.0,0.0
513,3,BACK,president                     ,Former New Mexico Gov. Richardson,4,1 2 3 4 5,365,president                     ,former new mexico gov  richardson,president,former new mexico gov  richardson,['president'],"['former', 'new', 'mexico', 'gov', 'richardson']",['president'],"['former', 'new', 'mexico', 'gov', 'richardson']","('NN',)","('JJ', 'JJ', 'NN', 'NN', 'NN')",['president'],"['former', 'new', 'mexico', 'gov', 'richardson']",['president'],"['former', 'new', 'mexico', 'gov', 'richardson']",[],[],0.0,0.0,0.0,0.0,0.5714285714285714,0.09999999999999998,0.9,0.14285714285714285,0.4650545544186692,0.0,6.98468612399457e-302,0.0,4.537196281942824e-302,0.0,0.6,0.14285714285714285,0.4650545544186692,0.0,0.6,12,10,1.0,0.0,0.11764705882352941,0.0,0.7058823529411764
514,2,REL,Mexico                        ,Former New Mexico Gov. Richardson,1,1 2 3 4 5,365,mexico                        ,former new mexico gov  richardson,mexico,former new mexico gov  richardson,['mexico'],"['former', 'new', 'mexico', 'gov', 'richardson']",['mexico'],"['former', 'new', 'mexico', 'gov', 'richardson']","('NN',)","('JJ', 'JJ', 'NN', 'NN', 'NN')",['mexico'],"['former', 'new', 'mexico', 'gov', 'richardson']",['mexico'],"['former', 'new', 'mexico', 'gov', 'richardson']",[],[],0.2,0.2,0.2,0.0,0.5714285714285714,0.09999999999999998,0.9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9,10,0.0,1.0,0.058823529411764705,0.0,0.5294117647058824
515,2,REL,across Egypt                  ,at Cairo 's Islamic university,8 9,8 9 10 11 12,366,across egypt                  ,at cairo 's islamic university,across egypt,at cairo 's islamic university,"['across', 'egypt']","['at', 'cairo', ""'s"", 'islamic', 'university']","['across', 'egypt']","['at', 'cairo', 'islamic', 'university']","('IN', 'NN')","('IN', 'JJ', 'JJ', 'NN')","['across', 'egypt']","['at', 'cairo', 'islamic', 'university']","['across', 'egypt']","['cairo', 'islamic', 'university']",[],['at'],0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.19999999999999996,0.8,0.14285714285714285,0.4650545544186692,0.0,6.314974862600702e-302,0.0,9.555466999990337e-302,0.0,0.7,0.3333333333333333,0.4650545544186692,0.0,0.7,9,10,0.0,1.0,0.058823529411764705,0.0,0.5882352941176471
516,3,FORW,Afghan police 5 Taliban fighters,"5 Taliban , 5 Afghan police   ",1 2 4 5 6,1 2 3 4 5 6,368,afghan police 5 taliban fighters,"5 taliban , 5 afghan police   ",afghan police 5 taliban fighters,"5 taliban , 5 afghan police","['afghan', 'police', '5', 'taliban', 'fighters']","['5', 'taliban', ',', '5', 'afghan', 'police']","['afghan', 'police', '5', 'taliban', 'fighters']","['5', 'taliban', '5', 'afghan', 'police']","('JJ', 'NNS', 'CD', 'NN', 'NNS')","('CD', 'JJ', 'CD', 'JJ', 'NNS')","['afghan', 'police', '5', 'taliban', 'fighter']","['5', 'taliban', '5', 'afghan', 'police']","['afghan', 'police', '5', 'taliban', 'fighter']","['5', 'taliban', '5', 'afghan', 'police']",[],[],0.6666666666666666,0.8,0.8,0.5714285714285714,0.7142857142857142,0.4,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16,16,0.0,0.0,0.0,0.0,0.9411764705882353
517,3,FORW,of Its Chemical Weapons Stockpile,Chemical Weapons              ,6 7 8 9 10,7 8,369,of its chemical weapons stockpile,chemical weapons              ,of its chemical weapons stockpile,chemical weapons,"['of', 'its', 'chemical', 'weapons', 'stockpile']","['chemical', 'weapons']","['of', 'its', 'chemical', 'weapons', 'stockpile']","['chemical', 'weapons']","('IN', 'PRP$', 'NN', 'NNS', 'VBP')","('NN', 'NNS')","['of', 'it', 'chemical', 'weapon', 'stockpile']","['chemical', 'weapon']","['chemical', 'weapon', 'stockpile']","['chemical', 'weapon']","['of', 'its']",[],0.4,0.6666666666666666,0.4,0.5714285714285714,0.14285714285714285,0.8,0.19999999999999996,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,11,8,1.0,0.0,0.1764705882352941,0.0,0.6470588235294118
518,1,REL,Mixed reactions               ,legalizes                     ,1 2,3,371,mixed reactions               ,legalizes                     ,mixed reactions,legalizes,"['mixed', 'reactions']",['legalizes'],"['mixed', 'reactions']",['legalizes'],"('JJ', 'NNS')","('NNS',)","['mixed', 'reaction']",['legalizes'],"['mixed', 'reaction']",['legalizes'],[],[],0.0,0.0,0.0,0.14285714285714285,0.0,0.6,0.4,0.0,0.0,0.0,0.0,4.901830137206739e-302,0.0,0.0,0.0,0.14285714285714285,0.0,0.4027463194086353,0.25,8,4,1.0,0.0,0.23529411764705882,0.0,0.23529411764705882
519,4,FORW,to NZ same-sex marriage       ,New Zealand same-sex marriage ,3 4 5 6,1 2 4 5,371,to nz same sex marriage       ,new zealand same sex marriage ,to nz same sex marriage,new zealand same sex marriage,"['to', 'nz', 'same', 'sex', 'marriage']","['new', 'zealand', 'same', 'sex', 'marriage']","['to', 'nz', 'same', 'sex', 'marriage']","['new', 'zealand', 'same', 'sex', 'marriage']","('TO', 'VB', 'JJ', 'NN', 'NN')","('JJ', 'NN', 'JJ', 'NN', 'NN')","['to', 'nz', 'same', 'sex', 'marriage']","['new', 'zealand', 'same', 'sex', 'marriage']","['nz', 'sex', 'marriage']","['new', 'zealand', 'sex', 'marriage']","['to', 'same']",['same'],0.42857142857142855,0.4,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
520,2,SIMI,Somalia 's Shebab             ,Syrian rebels                 ,1 2 3,1 2,372,somalia 's shebab             ,syrian rebels                 ,somalia 's shebab,syrian rebels,"['somalia', ""'s"", 'shebab']","['syrian', 'rebels']","['somalia', 'shebab']","['syrian', 'rebels']","('NNS', 'VBP')","('JJ', 'NNS')","['somalia', 'shebab']","['syrian', 'rebel']","['somalia', 'shebab']","['syrian', 'rebel']",[],[],0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.6,0.4,0.07142857142857142,0.2745031419918959,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.08333333333333333,0.2745031419918959,0.0,0.3157894736842105,9,13,0.0,1.0,0.23529411764705882,0.0,0.5294117647058824
521,2,REL,Braces                        ,issues red alert              ,2,2 3 4,374,braces                        ,issues red alert              ,braces,issues red alert,['braces'],"['issues', 'red', 'alert']",['braces'],"['issues', 'red', 'alert']","('NNS',)","('NNS', 'VBD', 'NN')",['brace'],"['issue', 'red', 'alert']",['brace'],"['issue', 'red', 'alert']",[],[],0.0,0.0,0.0,0.0,0.2857142857142857,0.3,0.7,0.16666666666666666,0.5074317444173395,0.0,8.581799494897262e-302,6.092805970214949e-302,9.291346210128497e-302,5.477071797173377e-302,0.6666666666666666,0.25,0.5074317444173395,0.5745078928932736,0.6666666666666666,9,12,0.0,1.0,0.1764705882352941,0.0,0.6470588235294118
522,4,SIMI,for Massive Cyclone           ,for cyclone Phailin           ,3 4 5,5 6 7,374,for massive cyclone           ,for cyclone phailin           ,for massive cyclone,for cyclone phailin,"['for', 'massive', 'cyclone']","['for', 'cyclone', 'phailin']","['for', 'massive', 'cyclone']","['for', 'cyclone', 'phailin']","('IN', 'JJ', 'NN')","('IN', 'NN', 'NN')","['for', 'massive', 'cyclone']","['for', 'cyclone', 'phailin']","['massive', 'cyclone']","['cyclone', 'phailin']",['for'],['for'],0.5,0.3333333333333333,0.5,0.2857142857142857,0.2857142857142857,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9,9,0.0,0.0,0.0,0.0,0.5294117647058824
523,3,SIMI,on Friday                     ,on Thursday                   ,5 6,5 6,376,on friday                     ,on thursday                   ,on friday,on thursday,"['on', 'friday']","['on', 'thursday']","['on', 'friday']","['on', 'thursday']","('IN', 'NN')","('IN', 'NN')","['on', 'friday']","['on', 'thursday']",['friday'],['thursday'],['on'],['on'],0.3333333333333333,0.0,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.5,0.5,0.3333333333333333,0.6979831568441129,0.0,2.1320836160522263e-301,0.0,1.8272927546979595e-301,0.0,0.8888888888888888,0.3333333333333333,0.6979831568441129,0.0,0.8888888888888888,8,8,0.0,0.0,0.0,0.0,0.0
524,2,BACK,11 Dead                       ,kill 89                       ,7 8,3 4,377,11 dead                       ,kill 89                       ,11 dead,kill 89,"['11', 'dead']","['kill', '89']","['11', 'dead']","['kill', '89']","('CD', 'JJ')","('VB', 'CD')","['11', 'dead']","['kill', '89']","['11', 'dead']","['kill', '89']",[],[],0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5,0.5,0.08333333333333333,0.31688033199056614,0.0,6.317764735884139e-302,0.0,5.574838846966239e-302,0.0,0.26666666666666666,0.3333333333333333,0.31688033199056614,0.0,0.5,7,10,0.0,1.0,0.1764705882352941,0.0,0.5882352941176471
525,4,SIMI,Northwest China               ,in China                      ,4 5,5 6,377,northwest china               ,in china                      ,northwest china,in china,"['northwest', 'china']","['in', 'china']","['northwest', 'china']","['in', 'china']","('JJS', 'NN')","('IN', 'NN')","['northwest', 'china']","['in', 'china']","['northwest', 'china']",['china'],[],['in'],0.3333333333333333,0.5,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
526,4,SIMI,Two Earthquakes               ,Twin quakes                   ,1 2,1 2,377,two earthquakes               ,twin quakes                   ,two earthquakes,twin quakes,"['two', 'earthquakes']","['twin', 'quakes']","['two', 'earthquakes']","['twin', 'quakes']","('CD', 'NNS')","('NN', 'NNS')","['two', 'earthquake']","['twin', 'quake']","['two', 'earthquake']","['twin', 'quake']",[],[],0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9,9,0.0,0.0,0.0,0.0,0.5294117647058824
527,5,EQUI,to pro-Morsi protests         ,after pro-Morsi protest       ,6 7 8,8 9 10,378,to pro morsi protests         ,after pro morsi protest       ,to pro morsi protests,after pro morsi protest,"['to', 'pro', 'morsi', 'protests']","['after', 'pro', 'morsi', 'protest']","['to', 'pro', 'morsi', 'protests']","['after', 'pro', 'morsi', 'protest']","('TO', 'VB', 'FW', 'NNS')","('IN', 'JJ', 'FW', 'NN')","['to', 'pro', 'morsi', 'protest']","['after', 'pro', 'morsi', 'protest']","['pro', 'morsi', 'protest']","['pro', 'morsi', 'protest']",['to'],['after'],0.3333333333333333,1.0,0.6,0.42857142857142855,0.42857142857142855,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,9,0.0,0.0,0.0,0.0,0.5294117647058824
528,3,FORW,Egypt ministry                ,Egypt                         ,1 2,1,378,egypt ministry                ,egypt                         ,egypt ministry,egypt,"['egypt', 'ministry']",['egypt'],"['egypt', 'ministry']",['egypt'],"('NN', 'NN')","('NN',)","['egypt', 'ministry']",['egypt'],"['egypt', 'ministry']",['egypt'],[],[],0.5,0.5,0.5,0.14285714285714285,0.0,0.6,0.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,10,9,1.0,0.0,0.058823529411764705,0.0,0.1764705882352941
529,4,SIMI,500                           ,to 580                        ,7,8 9,380,500                           ,to 580                        ,500,to 580,['500'],"['to', '580']",['500'],"['to', '580']","('CD',)","('TO', 'CD')",['500'],"['to', '580']",['500'],['580'],[],['to'],0.0,0.0,0.0,0.0,0.14285714285714285,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,1.0,0.0,0.4117647058823529,0.0,0.0
530,5,EQUI,Bangladesh building disaster  ,Bangladesh building collapse  ,1 2 3,1 2 3,380,bangladesh building disaster  ,bangladesh building collapse  ,bangladesh building disaster,bangladesh building collapse,"['bangladesh', 'building', 'disaster']","['bangladesh', 'building', 'collapse']","['bangladesh', 'building', 'disaster']","['bangladesh', 'building', 'collapse']","('JJ', 'NN', 'NN')","('JJ', 'NN', 'NN')","['bangladesh', 'building', 'disaster']","['bangladesh', 'building', 'collapse']","['bangladesh', 'building', 'disaster']","['bangladesh', 'building', 'collapse']",[],[],0.5,0.5,0.5,0.2857142857142857,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,9,1.0,0.0,0.058823529411764705,0.0,0.5882352941176471
